stringtime,epochtime,datetime,Toffice_wall,Tcorridor,Theater,Toffice_reference,office_CO2_concentration,corridor_CO2_concentration,zetaW7,zetaW9,window_opening,door_opening,power_block_east,power_block_west,power_stephane,power_khadija,power_audrey,power_stagiaire,humidity,Tyanis,occupancy,detected_motions,Tout,humidity_outdoor,nebulosity,illuminance_old,illuminance_new,dT_heat,power_heater,heating_level,total_electric_power,phi_sun,total_power,calculation$total_power_nosun,actual_occupation,acoustic_pressure_dB
11/06/2015 23:00:00,1434056400000,2015-06-11 23:00:00,30.4,26.08,27.76,27.92,390.0,390.0,0.0,0.0,0.0,0.0,13.0,354.0,0.0,0.0,0.0,0.0,38.0,11.018582666666665,0,0,22.08,57.0,25.0,0.0,0.0,0,0,0.0,367.0,0.0,367.0,367.0,0.0,0.0
12/06/2015 00:00:00,1434060000000,2015-06-12 00:00:00,30.4,26.08,27.76,27.92,390.0,390.0,0.0,0.0,0.0,0.0,13.0,354.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,21.26,61.0,53.0,0.0,0.0,0,0,0.0,367.0,0.0,367.0,367.0,0.0,0.0
12/06/2015 01:00:00,1434063600000,2015-06-12 01:00:00,30.4,26.08,27.76,27.92,390.0,390.0,0.0,0.0,0.0,0.0,13.0,354.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,19.84,70.0,78.0,0.0,0.0,0,0,0.0,367.0,0.0,367.0,367.0,0.0,0.0
12/06/2015 02:00:00,1434067200000,2015-06-12 02:00:00,30.4,26.08,27.76,27.92,390.0,390.0,0.0,0.0,0.0,0.0,13.0,354.0,0.0,0.0,0.0,0.0,38.0,0.0,0,0,18.4,76.0,94.0,0.0,0.0,0,0,0.0,367.0,0.0,367.0,367.0,0.0,0.0
12/06/2015 03:00:00,1434070800000,2015-06-12 03:00:00,30.018692555555553,25.875296888888887,27.619282166666665,27.85727,390.0,409.507075,0.0,0.0,0.0,0.0,13.0,356.8552158333333,0.0,0.0,0.0,0.0,37.54399305555555,16.478600444444446,0,0,17.65,84.0,99.0,0.0,0.0,0,0,0.0,369.8552158333333,0.0,369.8552158333333,369.8552158333333,0.0,0.0
12/06/2015 04:00:00,1434074400000,2015-06-12 04:00:00,29.972769722222225,25.67160911111111,27.53449022222222,27.797544133333332,390.0,426.55398333333335,0.0,0.0,0.0,0.0,13.0,359.0631161111111,0.0,0.0,0.0,0.0,37.975073611111114,25.67160911111111,0,0,18.18,79.0,99.0,0.0,0.0,0,0,0.0,372.0631161111111,0.0,372.0631161111111,372.0631161111111,0.0,0.0
12/06/2015 05:00:00,1434078000000,2015-06-12 05:00:00,29.818694,25.596033333333335,27.45,27.69594808333333,390.0,437.0009111111111,0.0,0.0,0.0,0.0,13.0,357.15437583333335,0.0,0.0,0.0,0.0,38.199844444444444,25.596033333333335,0,0,18.22,84.0,100.0,0.0,0.0,0,0,0.0,370.15437583333335,0.0,370.15437583333335,370.15437583333335,0.0,0.0
12/06/2015 06:00:00,1434081600000,2015-06-12 06:00:00,29.726316333333337,25.4640196,27.33128351111111,27.658391416666664,390.0,435.95875,0.0,0.0,0.0,0.0,13.0,358.13862416666666,0.0,0.0,0.0,0.0,38.28733111111111,25.4640196,0,0,14.69,83.0,100.0,0.9256126000000001,0.0,0,0,0.0,371.13862416666666,1.3412640496299733,372.4798882162966,371.13862416666666,0.0,0.0
12/06/2015 07:00:00,1434085200000,2015-06-12 07:00:00,29.67631111111111,25.383092622222218,27.219633541666667,27.567769422222224,390.0,428.794675,0.0,0.0,0.0,0.0,13.0,360.30729444444444,0.0,0.0,0.0,0.0,37.98753555555555,25.383092622222218,0,0,18.16,79.0,100.0,9.450408233333334,5.313453333333332,0,0,0.0,373.30729444444444,20.026543075671047,393.3338375201155,373.30729444444444,0.0,0.0
12/06/2015 08:00:00,1434088800000,2015-06-12 08:00:00,29.01988355555556,25.37891137777778,27.060652591666667,27.34995973055555,409.09038055555556,411.5056611111111,0.0,0.5318266666666667,0.5318266666666667,0.5336769444444445,38.641825,401.70602722222225,14.272321388888889,32.37761527777778,0.0,0.0,35.404043055555555,25.37891137777778,1,8,18.83,76.0,100.0,29.472817833333334,14.29235222222222,0,0,0.0,440.34785222222223,60.91095345129671,581.258805673519,520.3478522222222,0.0,0.0
12/06/2015 09:00:00,1434092400000,2015-06-12 09:00:00,28.377333388888893,25.39286168888889,26.417504727777775,26.653617230555557,451.8274222222222,400.44920277777777,0.0,1.0,1,0.4142961111111111,61.02713472222222,407.38095694444445,23.420595,29.134660555555556,4.555759166666666,0.0,32.11817888888889,25.39286168888889,2,8,19.69,77.0,100.0,21.8941742,13.066415555555558,0,0,0.0,468.4080916666667,115.14822346268666,743.5563151293534,628.4080916666667,0.0,0.0
12/06/2015 10:00:00,1434096000000,2015-06-12 10:00:00,29.25080055555555,25.388084133333336,26.432109822222223,26.951996977777778,503.75296944444443,422.6544861111111,0.0,1.0,1,0.012550833333333334,61.38657055555556,367.3187263888889,22.108695555555556,0.0,0.0,0.0,35.75523833333333,25.388084133333336,1,6,19.93,76.0,100.0,27.080844733333336,13.233691111111114,0,0,0.0,428.70529694444446,169.31096346459162,678.016260409036,508.70529694444446,0.0,0.0
12/06/2015 11:00:00,1434099600000,2015-06-12 11:00:00,28.97465188888889,25.42219777777778,26.67,27.189254147222226,488.83768055555555,410.0442777777778,0.0,1.0,1,0.6306669444444445,49.75087694444444,412.70433333333335,25.541272222222222,31.765265,14.252455277777777,0.0,35.78437861111111,25.42219777777778,2,9,20.79,79.0,99.0,141.9736623,72.85633888888889,0,0,0.0,462.4552102777778,236.23287377297345,858.6880840507513,622.4552102777777,0.0,0.0
12/06/2015 12:00:00,1434103200000,2015-06-12 12:00:00,28.93969950000001,25.699494711111114,26.700777833333337,26.957430044444443,446.7840027777778,390.81014444444446,0.0,0.7990138888888889,0.7990138888888889,0.8047583333333334,75.11580472222222,445.4685533333333,26.7570775,0.0,57.09960805555556,0.0,35.336475,25.699494711111114,2,7,22.45,52.0,100.0,102.64456123333333,54.57239444444444,0,0,0.0,520.5843580555555,251.70789847580338,932.2922565313589,680.5843580555555,0.0,0.0
12/06/2015 13:00:00,1434106800000,2015-06-12 13:00:00,29.409362833333343,25.723325066666664,26.990998144444443,27.23961088333333,423.7978027777778,396.5768,0.0,0.0,0.0,0.6100033333333333,68.50158222222223,404.72595472222224,17.49975361111111,0.0,18.083936944444446,0.0,35.4798475,25.723325066666664,2,7,13.79,51.0,100.0,15.663564266666668,15.586533333333335,0,0,0.0,473.22753694444447,276.70971046839253,909.937247412837,633.2275369444444,0.0,0.0
12/06/2015 14:00:00,1434110400000,2015-06-12 14:00:00,29.599834111111107,26.09604542222222,27.20363982222222,27.49333592222222,637.6880083333333,541.4142972222222,0.0,0.0,0.0,1.0,159.95293611111111,423.21841861111113,24.323315277777777,0.0,18.106264444444445,16.72085361111111,39.4334025,26.09604542222222,3,9,16.74,71.0,99.0,95.6336309,59.13498,0,0,0.0,583.1713547222223,300.35805640440583,1123.529411126628,823.1713547222223,0.0,0.0
12/06/2015 15:00:00,1434114000000,2015-06-12 15:00:00,28.886461611111102,26.080379822222216,27.007451302777778,27.29636151111111,515.7942527777777,469.900675,0.0,0.9581275,0.9581275,0.7603955555555556,101.54745277777778,433.40250972222225,27.222818888888888,0.0,0.0,49.83242805555555,38.46615222222222,26.080379822222216,2,9,17.4,69.0,98.0,59.79974173333334,37.93968,0,0,0.0,534.9499625000001,308.9445415429803,1003.8945040429803,694.9499625000001,0.0,0.0
12/06/2015 16:00:00,1434117600000,2015-06-12 16:00:00,28.983562499999994,25.561096533333338,26.18471731944445,27.166674327777773,632.4302083333333,436.56808333333333,0.0,1.0,1,0.05421583333333333,94.94541861111111,442.4500277777778,24.186897777777776,0.0,34.88786833333333,22.400535277777777,44.041471944444446,25.561096533333338,3,7,11.95,82.0,100.0,44.835158533333335,32.166396666666664,0,0,0.0,537.3954463888889,228.64270201593808,1006.038148404827,777.3954463888889,0.0,0.0
12/06/2015 17:00:00,1434121200000,2015-06-12 17:00:00,28.94229983333333,25.34919288888889,26.668819544444446,27.45000173333333,684.3549138888889,468.11634166666664,0.0,1.0,1,0.0036786111111111112,93.62985722222223,400.31715444444444,23.525369444444443,0.0,11.891381944444445,0.0,45.29025861111111,25.34919288888889,1,4,14.2,88.0,100.0,94.65258356666669,71.10116111111111,0,0,0.0,493.94701166666664,182.4809757673263,756.4279874339929,573.9470116666666,0.0,0.0
12/06/2015 18:00:00,1434124800000,2015-06-12 18:00:00,29.083873777777768,25.5090192,26.76496720833333,27.39622538888889,604.6109805555556,509.71629722222224,0.0,1.0,1,0.09652166666666667,107.41639944444445,384.8319725,33.3247725,0.0,0.0,0.0,43.41878111111111,25.5090192,1,9,16.72,79.0,100.0,56.65033476666667,49.84778,0,0,0.0,492.24837194444444,128.83344661379633,701.0818185582408,572.2483719444444,0.0,0.0
12/06/2015 19:00:00,1434128400000,2015-06-12 19:00:00,29.698028000000004,25.501280800000004,27.014882205555555,27.39941683611111,478.9676166666667,456.53595,0.0,0.09332972222222222,0.09332972222222222,0.19075333333333333,27.71909972222222,383.80734555555557,6.206796944444444,0.0,0.0,0.0,42.247415,25.501280800000004,0,3,16.67,80.0,100.0,7.675906866666667,16.133648888888892,0,0,0.0,411.5264452777778,72.98754909503283,484.5139943728106,411.5264452777778,0.0,0.0
12/06/2015 20:00:00,1434132000000,2015-06-12 20:00:00,29.817448999999996,25.6,27.14,27.61,443.81311666666664,466.1421277777778,0.0,0.0,0.0,0.0,13.0,382.6103372222222,0.0,0.0,0.0,0.0,41.98130583333333,25.6,0,0,13.39,85.0,100.0,0.3765828666666667,0.0,0,0,0.0,395.6103372222222,27.40045060318186,423.01078782540407,395.6103372222222,0.0,0.0
12/06/2015 21:00:00,1434135600000,2015-06-12 21:00:00,29.71059922222223,25.600000000000005,27.079085511111114,27.609055022222222,418.878825,456.65840555555553,0.0,0.0,0.0,0.0,13.0,381.97202166666665,0.0,0.0,0.0,0.0,42.827129444444445,25.600000000000005,0,0,13.16,92.0,100.0,0.0,0.0,0,0,0.0,394.97202166666665,4.658908475230932,399.6309301418976,394.97202166666665,0.0,0.0
12/06/2015 22:00:00,1434139200000,2015-06-12 22:00:00,29.578816166666662,25.6,26.98,27.45,407.86775277777775,465.74297777777775,0.0,0.0,0.0,0.0,13.0,382.17867777777775,0.0,0.0,0.0,0.0,43.043620555555556,25.6,0,0,13.74,89.0,100.0,0.0,0.0,0,0,0.0,395.17867777777775,0.0,395.17867777777775,395.17867777777775,0.0,0.0
12/06/2015 23:00:00,1434142800000,2015-06-12 23:00:00,29.6,25.6,26.98,27.45,400.0,480.0,0.0,0.0,0.0,0.0,13.0,383.0,0.0,0.0,0.0,0.0,43.0,20.710805333333333,0,0,13.11,92.0,100.0,0.0,0.0,0,0,0.0,396.0,0.0,396.0,396.0,0.0,0.0
13/06/2015 00:00:00,1434146400000,2015-06-13 00:00:00,29.6,25.6,26.98,27.45,400.0,480.0,0.0,0.0,0.0,0.0,13.0,383.0,0.0,0.0,0.0,0.0,43.0,0.0,0,0,13.47,93.0,100.0,0.0,0.0,0,0,0.0,396.0,0.0,396.0,396.0,0.0,0.0
13/06/2015 01:00:00,1434150000000,2015-06-13 01:00:00,29.6,25.6,26.98,27.45,400.0,480.0,0.0,0.0,0.0,0.0,13.0,383.0,0.0,0.0,0.0,0.0,43.0,0.0,0,0,16.09,89.0,100.0,0.0,0.0,0,0,0.0,396.0,0.0,396.0,396.0,0.0,0.0
13/06/2015 02:00:00,1434153600000,2015-06-13 02:00:00,29.6,25.6,26.98,27.45,400.0,480.0,0.0,0.0,0.0,0.0,13.0,383.0,0.0,0.0,0.0,0.0,43.0,0.0,0,0,15.2,91.0,100.0,0.0,0.0,0,0,0.0,396.0,0.0,396.0,396.0,0.0,0.0
13/06/2015 03:00:00,1434157200000,2015-06-13 03:00:00,29.044257944444443,25.302065866666663,26.61405121944445,27.025229144444445,390.23915,421.29156666666665,0.0,0.0,0.0,0.0,13.0,381.9916872222222,0.0,0.0,0.0,0.0,43.161993333333335,23.536796533333334,0,0,15.02,93.0,100.0,0.0,0.0,0,0,0.0,394.9916872222222,0.0,394.9916872222222,394.9916872222222,0.0,0.0
13/06/2015 04:00:00,1434160800000,2015-06-13 04:00:00,29.0,25.28,26.39689848888889,26.909956222222224,390.934775,423.70965277777776,0.0,0.0,0.0,0.0,13.0,383.1680461111111,0.0,0.0,0.0,0.0,43.01869583333333,25.28,0,0,14.49,93.0,77.0,0.0,0.0,0,0,0.0,396.1680461111111,0.0,396.1680461111111,396.1680461111111,0.0,0.0
13/06/2015 05:00:00,1434164400000,2015-06-13 05:00:00,28.88583977777778,25.23771591111111,26.271340083333335,26.820000000000004,398.26293888888887,430.0,0.0,0.0,0.0,0.0,13.0,383.1680552777778,0.0,0.0,0.0,0.0,43.16204305555556,25.23771591111111,0,0,13.71,94.0,57.0,0.0,0.0,0,0,0.0,396.1680552777778,0.0,396.1680552777778,396.1680552777778,0.0,0.0
13/06/2015 06:00:00,1434168000000,2015-06-13 06:00:00,28.72637177777778,25.153816755555557,26.15776164444444,26.75776191666667,404.429225,430.0,0.0,0.0,0.0,0.0,13.0,382.2366363888889,0.0,0.0,0.0,0.0,43.12462194444444,25.153816755555557,0,0,13.82,94.0,71.0,9.863997833333334,7.716448888888888,0,0,0.0,395.2366363888889,4.160369664018427,399.39700605290733,395.2366363888889,0.0,0.0
13/06/2015 07:00:00,1434171600000,2015-06-13 07:00:00,28.597507333333336,25.10629377777778,26.08279088888889,26.623094711111115,410.0,430.0,0.0,0.0,0.0,0.0,13.0,381.29882333333336,0.0,0.0,0.0,0.0,43.442412222222224,25.10629377777778,0,0,13.97,96.0,100.0,24.451487033333333,25.67783111111111,0,0,0.0,394.29882333333336,20.083186730211565,414.38201006354495,394.29882333333336,0.0,0.0
13/06/2015 08:00:00,1434175200000,2015-06-13 08:00:00,28.593768555555563,24.96,26.058174488888888,26.52751448888889,399.15653333333336,437.1349388888889,0.0,0.0,0.0,0.0,13.0,383.30515305555554,0.0,0.0,0.0,0.0,43.16201638888889,24.96,0,0,15.49,89.0,68.0,27.931538333333332,37.317386666666664,0,0,0.0,396.30515305555554,194.89897008060024,591.2041231361558,396.30515305555554,0.0,0.0
13/06/2015 09:00:00,1434178800000,2015-06-13 09:00:00,28.662545666666663,25.01636897777778,26.121408666666667,26.545136666666668,390.0,438.6911666666667,0.0,0.0,0.0,0.0,13.0,383.7617386111111,0.0,0.0,0.0,0.0,42.99999694444445,25.01636897777778,0,0,17.28,81.0,62.0,45.9770831,52.40472444444444,0,0,0.0,396.7617386111111,394.5007412355274,791.2624798466386,396.7617386111111,0.0,0.0
13/06/2015 10:00:00,1434182400000,2015-06-13 10:00:00,28.986448722222228,25.110796222222223,26.276831291666667,26.681321322222228,390.0,431.21508611111113,0.0,0.0,0.0,0.0,13.0,384.00828583333333,0.0,0.0,0.0,0.0,42.15463222222222,25.110796222222223,0,0,19.06,72.0,74.0,70.84260966666666,63.91637222222222,0,0,0.0,397.00828583333333,497.0651447691183,894.0734306024517,397.00828583333333,0.0,0.0
13/06/2015 11:00:00,1434186000000,2015-06-13 11:00:00,29.425741388888888,25.214682266666667,26.594696000000003,27.073794963888886,390.0,510.1581166666667,0.0,0.0,0.0,0.0,13.0,384.7877716666667,0.0,0.0,0.0,0.0,40.947566944444446,25.214682266666667,0,0,21.04,63.0,90.0,120.38388216666668,85.1371688888889,0,0,0.0,397.7877716666667,412.07326160624655,809.8610332729132,397.7877716666667,0.0,0.0
13/06/2015 12:00:00,1434189600000,2015-06-13 12:00:00,29.714296888888878,25.28,27.22082719722222,27.29,390.0,531.9006333333333,0.0,0.0,0.0,0.0,13.0,384.11447055555556,0.0,0.0,0.0,0.0,39.50326555555556,25.28,0,0,22.11,56.0,80.0,152.41889183333333,101.61566666666667,0,0,0.0,397.11447055555556,651.388732022372,1048.5032025779276,397.11447055555556,0.0,0.0
13/06/2015 13:00:00,1434193200000,2015-06-13 13:00:00,29.828810444444446,25.370500400000005,27.326533022222222,27.48148568888889,390.0,462.0641277777778,0.0,0.0,0.0,0.0,13.0,384.000005,0.0,0.0,0.0,0.0,38.57115833333334,25.370500400000005,0,0,23.51,54.0,94.0,127.04293913333335,87.90147888888889,0,0,0.0,397.000005,422.4924925073225,819.4924975073225,397.000005,0.0,0.0
13/06/2015 14:00:00,1434196800000,2015-06-13 14:00:00,29.869752000000002,25.558905955555556,27.346785822222223,27.66718975,390.0,393.24463333333335,0.0,0.0,0.0,0.0,13.0,384.5041083333333,0.0,0.0,0.0,0.0,37.86253333333333,25.558905955555556,0,0,24.57,52.0,93.0,139.69209853333334,88.24696333333333,0,0,0.0,397.5041083333333,448.67866877278004,846.1827771061133,397.5041083333333,0.0,0.0
13/06/2015 15:00:00,1434200400000,2015-06-13 15:00:00,29.988701333333335,25.77704697777778,27.45,27.729203375,390.0,390.71709444444446,0.0,0.0,0.0,0.0,13.0,384.86056083333335,0.0,0.0,0.0,0.0,37.943912222222224,25.77704697777778,0,0,25.49,50.0,99.0,132.50965860000002,86.99817333333333,0,0,0.0,397.86056083333335,281.6048957580347,679.465456591368,397.86056083333335,0.0,0.0
13/06/2015 16:00:00,1434204000000,2015-06-13 16:00:00,30.0499295,25.992177955555558,27.553654133333332,27.879076888888893,390.0,414.2689638888889,0.0,0.0,0.0,0.0,13.0,385.5041127777778,0.0,0.0,0.0,0.0,38.29481805555555,25.992177955555558,0,0,26.12,47.0,93.0,105.77017216666668,70.32327222222223,0,0,0.0,398.5041127777778,373.3568499010773,771.860962678855,398.5041127777778,0.0,0.0
13/06/2015 17:00:00,1434207600000,2015-06-13 17:00:00,30.12016572222222,26.232207688888888,27.61,27.975442577777777,390.0,422.21170277777776,0.0,0.0,0.0,0.0,13.0,384.4917163888889,0.0,0.0,0.0,0.0,38.98753444444444,26.232207688888888,0,0,26.58,51.0,96.0,44.04949163333333,29.012584444444443,0,0,0.0,397.4917163888889,251.01091178402544,648.5026281729143,397.4917163888889,0.0,0.0
13/06/2015 18:00:00,1434211200000,2015-06-13 18:00:00,30.243118388888895,26.239999999999995,27.620079666666665,27.954590711111113,390.0,435.4199861111111,0.0,0.0,0.0,0.0,13.0,384.50008194444445,0.0,0.0,0.0,0.0,39.03442,26.239999999999995,0,0,24.86,64.0,97.0,39.464209133333334,24.14230222222222,0,0,0.0,397.50008194444445,164.55103701118819,562.0511189556327,397.50008194444445,0.0,0.0
13/06/2015 19:00:00,1434214800000,2015-06-13 19:00:00,30.414960222222227,26.239999999999995,27.630714124999997,28.023679644444446,390.0,459.8117916666667,0.0,0.0,0.0,0.0,13.0,383.18838444444447,0.0,0.0,0.0,0.0,39.015434444444445,26.239999999999995,0,0,18.87,73.0,98.0,19.185956333333333,12.38509222222222,0,0,0.0,396.18838444444447,87.64493614217041,483.8333205866149,396.18838444444447,0.0,0.0
13/06/2015 20:00:00,1434218400000,2015-06-13 20:00:00,30.367797722222225,26.192956666666667,27.609999999999996,28.08,390.0,478.3198861111111,0.0,0.0,0.0,0.0,13.0,383.1557,0.0,0.0,0.0,0.0,39.629060555555554,26.192956666666667,0,0,14.34,66.0,92.0,3.710631366666667,2.169605555555556,0,0,0.0,396.1557,48.57709005648768,444.7327900564877,396.1557,0.0,0.0
13/06/2015 21:00:00,1434222000000,2015-06-13 21:00:00,30.24992288888888,26.15345231111111,27.553691555555552,28.033069244444444,390.0,417.95164166666666,0.0,0.0,0.0,0.0,13.0,383.02884666666665,0.0,0.0,0.0,0.0,40.14337972222222,26.15345231111111,0,0,14.05,81.0,97.0,0.0,0.0,0,0,0.0,396.02884666666665,6.18705968527353,402.2159063519402,396.02884666666665,0.0,0.0
13/06/2015 22:00:00,1434225600000,2015-06-13 22:00:00,30.176022277777786,26.19012733333333,27.480106399999997,27.973280799999998,390.0,400.0,0.0,0.0,0.0,0.0,13.0,383.77437055555555,0.0,0.0,0.0,0.0,41.024925277777776,26.19012733333333,0,0,12.39,87.0,99.0,0.0,0.0,0,0,0.0,396.77437055555555,0.0,396.77437055555555,396.77437055555555,0.0,0.0
13/06/2015 23:00:00,1434229200000,2015-06-13 23:00:00,30.010123611111112,26.24,27.45,27.85039164444445,390.0,399.68844722222224,0.0,0.0,0.0,0.0,13.0,382.5785094444444,0.0,0.0,0.0,0.0,41.83251388888889,26.24,0,0,11.84,89.0,97.0,0.0,0.0,0,0,0.0,395.5785094444444,0.0,395.5785094444444,395.5785094444444,0.0,0.0
14/06/2015 00:00:00,1434232800000,2015-06-14 00:00:00,30.0,26.24,27.45,27.76,390.0,400.0,0.0,0.0,0.0,0.0,13.0,382.0,0.0,0.0,0.0,0.0,42.0,17.42419822222222,0,0,11.59,89.0,98.0,0.0,0.0,0,0,0.0,395.0,0.0,395.0,395.0,0.0,0.0
14/06/2015 01:00:00,1434236400000,2015-06-14 01:00:00,30.0,26.24,27.45,27.76,390.0,400.0,0.0,0.0,0.0,0.0,13.0,382.0,0.0,0.0,0.0,0.0,42.0,0.0,0,0,11.42,93.0,97.0,0.0,0.0,0,0,0.0,395.0,0.0,395.0,395.0,0.0,0.0
14/06/2015 02:00:00,1434240000000,2015-06-14 02:00:00,30.0,26.24,27.45,27.76,390.0,400.0,0.0,0.0,0.0,0.0,13.0,382.0,0.0,0.0,0.0,0.0,42.0,0.0,0,0,10.27,89.0,97.0,0.0,0.0,0,0,0.0,395.0,0.0,395.0,395.0,0.0,0.0
14/06/2015 03:00:00,1434243600000,2015-06-14 03:00:00,29.643990166666672,26.0094748,27.071963852777778,27.600712702777773,390.0,415.8837222222222,0.0,0.0,0.0,0.0,13.0,384.70872,0.0,0.0,0.0,0.0,43.60483861111111,23.300362444444442,0,0,10.23,93.0,99.0,0.0,0.0,0,0,0.0,397.70872,0.0,397.70872,397.70872,0.0,0.0
14/06/2015 04:00:00,1434247200000,2015-06-14 04:00:00,29.25215022222223,25.84912328888889,26.82272305,27.34490521111111,390.0,422.36773055555557,0.0,0.0,0.0,0.0,13.0,385.5023297222222,0.0,0.0,0.0,0.0,44.78809666666667,25.84912328888889,0,0,9.85,95.0,99.0,0.0,0.0,0,0,0.0,398.5023297222222,0.0,398.5023297222222,398.5023297222222,0.0,0.0
14/06/2015 05:00:00,1434250800000,2015-06-14 05:00:00,29.03870672222222,25.6,26.630514977777782,27.048789644444444,390.0,426.5078472222222,0.0,0.0,0.0,0.0,13.0,384.8401841666667,0.0,0.0,0.0,0.0,45.02697777777778,24.44346311111111,0,0,12.83,93.0,100.0,0.0,0.0,0,0,0.0,397.8401841666667,0.0,397.8401841666667,397.8401841666667,0.0,0.0
14/06/2015 06:00:00,1434254400000,2015-06-14 06:00:00,28.998753944444445,25.6,26.51,26.869512755555554,390.0,429.9376805555556,0.0,0.0,0.0,0.0,13.0,384.5041419444444,0.0,0.0,0.0,0.0,45.06026416666667,24.52492088888889,0,0,13.02,95.0,100.0,5.886320266666667,2.5183922222222215,0,0,0.0,397.5041419444444,1.3653693596363343,398.8695113040808,397.5041419444444,0.0,0.0
14/06/2015 07:00:00,1434258000000,2015-06-14 07:00:00,28.90297505555555,25.517049466666666,26.40847057777778,26.755509916666664,390.0,430.0,0.0,0.0,0.0,0.0,13.0,383.83191694444446,0.0,0.0,0.0,0.0,45.24167861111111,25.517049466666666,0,0,12.08,93.0,100.0,9.4667118,6.3060311111111105,0,0,0.0,396.83191694444446,20.18887354965922,417.02079049410366,396.83191694444446,0.0,0.0
14/06/2015 08:00:00,1434261600000,2015-06-14 08:00:00,28.792523222222226,25.366239422222222,26.254310416666666,26.623098000000002,390.0,430.0,0.0,0.0,0.0,0.0,13.0,383.4958475,0.0,0.0,0.0,0.0,45.6637825,25.366239422222222,0,0,14.52,93.0,100.0,8.781094433333333,6.59584111111111,0,0,0.0,396.4958475,61.07175438248477,457.5676018824848,396.4958475,0.0,0.0
14/06/2015 09:00:00,1434265200000,2015-06-14 09:00:00,28.8549125,25.28,26.23024566666667,26.67,390.0,430.0,0.0,0.0,0.0,0.0,13.0,382.78414166666664,0.0,0.0,0.0,0.0,45.0,25.28,0,0,14.82,92.0,100.0,15.301766866666666,10.358491111111114,0,0,0.0,395.78414166666664,115.78535779296314,511.5694994596298,395.78414166666664,0.0,0.0
14/06/2015 10:00:00,1434268800000,2015-06-14 10:00:00,28.983725111111113,25.28,26.359354888888888,26.76234433333333,390.0,430.0,0.0,0.0,0.0,0.0,13.0,383.5353211111111,0.0,0.0,0.0,0.0,44.96883888888889,25.28,0,0,17.56,90.0,100.0,42.325954,23.205715555555557,0,0,0.0,396.5353211111111,168.84570610346887,565.38102721458,396.5353211111111,0.0,0.0
14/06/2015 11:00:00,1434272400000,2015-06-14 11:00:00,29.045371000000006,25.38259617777778,26.52926888888889,26.904928844444445,390.0,430.0,0.0,0.0,0.0,0.0,13.0,383.85480027777777,0.0,0.0,0.0,0.0,44.937692222222225,25.38259617777778,0,0,18.04,83.0,100.0,95.45880346666667,54.61394111111112,0,0,0.0,396.85480027777777,215.47863277334184,612.3334330511196,396.85480027777777,0.0,0.0
14/06/2015 12:00:00,1434276000000,2015-06-14 12:00:00,29.251887499999995,25.440000000000005,26.67,27.027888844444444,390.0,428.3848138888889,0.0,0.0,0.0,0.0,13.0,382.58910777777777,0.0,0.0,0.0,0.0,44.117020833333335,25.440000000000005,0,0,19.0,81.0,100.0,105.3033414,61.15983333333334,0,0,0.0,395.58910777777777,248.99469048385643,644.5837982616342,395.58910777777777,0.0,0.0
14/06/2015 13:00:00,1434279600000,2015-06-14 13:00:00,29.46822738888889,25.589972222222222,26.89112119166667,27.282114625,390.0,420.0,0.0,0.0,0.0,0.0,13.0,382.18259944444446,0.0,0.0,0.0,0.0,43.99999972222222,25.589972222222222,0,0,19.54,72.0,100.0,142.1027098666667,85.74813,0,0,0.0,395.18259944444446,268.6545161449198,663.8371155893642,395.18259944444446,0.0,0.0
14/06/2015 14:00:00,1434283200000,2015-06-14 14:00:00,29.742028888888893,25.600000000000005,26.98,27.50026328888889,390.0,415.45674722222225,0.0,0.0,0.0,0.0,13.0,383.17227777777777,0.0,0.0,0.0,0.0,43.546101666666665,25.600000000000005,0,0,20.78,66.0,100.0,156.91459226666666,99.01465555555555,0,0,0.0,396.17227777777777,270.80606660140467,666.9783443791824,396.17227777777777,0.0,0.0
14/06/2015 15:00:00,1434286800000,2015-06-14 15:00:00,29.954787611111122,25.63291288888889,27.13446871388889,27.609999999999996,390.0,403.16180555555553,0.0,0.0,0.0,0.0,13.0,384.4936311111111,0.0,0.0,0.0,0.0,43.0,25.63291288888889,0,0,22.7,59.0,99.0,92.76967376666667,74.44336,0,0,0.0,397.4936311111111,281.657294411493,679.1509255226041,397.4936311111111,0.0,0.0
14/06/2015 16:00:00,1434290400000,2015-06-14 16:00:00,30.0,25.712817911111113,27.259215,27.649594375,390.0,390.0,0.0,0.0,0.0,0.0,13.0,384.5337825,0.0,0.0,0.0,0.0,42.761965555555555,25.712817911111113,0,0,23.16,51.0,99.0,82.66934476666667,62.178602222222224,0,0,0.0,397.5337825,249.35356198543852,646.8873444854385,397.5337825,0.0,0.0
14/06/2015 17:00:00,1434294000000,2015-06-14 17:00:00,30.0,25.80710248888889,27.254815333333333,27.680390458333335,390.0,390.0,0.0,0.0,0.0,0.0,13.0,384.1490411111111,0.0,0.0,0.0,0.0,42.0062325,25.80710248888889,0,0,19.03,52.0,99.0,58.66957493333334,40.609336666666664,0,0,0.0,397.1490411111111,203.48596846646223,600.6350095775733,397.1490411111111,0.0,0.0
